date,target,combined_feature,return_label_x,return_label_y,return_x,return_y
2021-03-31,spy,+--+--++++,+,+,0.0025041489440619,1e-06
2021-04-01,spy,--+--+++++,+,+,0.0055471673919059,1e-06
2021-04-05,spy,-+--++++++,+,+,0.0071878103353582,1e-06
2021-04-06,spy,+--+++++++,+,+,0.000887187852175,1e-06
2021-04-07,spy,--++++++++,+,+,0.0016012068103049,1e-06
2021-04-08,spy,-+++++++++,+,+,0.0014463176243075,1e-06
2021-04-09,spy,++++++++++,+,+,0.0075907232663514,1e-06
2021-04-12,spy,++++++++++,+,+,0.0019228636562873,1e-06
2021-04-13,spy,++++++++++,+,+,0.0032318095308014,1e-06
2021-04-14,cash,++++++++++,-,+,-0.0033427183347128,1e-06
2021-04-15,spy,+++++++++-,+,+,0.0051481726037792,1e-06
2021-04-16,spy,++++++++-+,+,+,2.3989851707609347e-05,1e-06
2021-04-19,cash,+++++++-++,-,+,-0.0025225058519027,1e-06
2021-04-20,cash,++++++-++-,-,+,-0.0042037887922018,1e-06
2021-04-21,spy,+++++-++--,+,+,0.0110811339952359,1e-06
2021-04-22,cash,++++-++--+,-,+,-0.0087042860065436,1e-06
2021-04-23,spy,+++-++--+-,+,+,0.0093733988009689,1e-06
2021-04-26,spy,++-++--+-+,+,+,0.000407203212826,1e-06
2021-04-27,cash,+-++--+-++,-,+,-0.0009810343102784,1e-06
2021-04-28,cash,-++--+-++-,-,+,-0.000981316063534,1e-06
2021-04-29,cash,++--+-++--,-,+,-0.0006185995458085,1e-06
2021-04-30,cash,+--+-++---,-,+,-0.0007902140315237,1e-06
2021-05-03,cash,--+-++----,-,+,-0.0029325048046832,1e-06
2021-05-04,cash,-+-++-----,-,+,-0.0010815780976987,1e-06
2021-05-05,cash,+-++------,-,+,-0.0039053257552914,1e-06
2021-05-06,spy,-++-------,+,+,0.0077916957809151,1e-06
2021-05-07,spy,++-------+,+,+,0.0053108680629547,1e-06
2021-05-10,cash,+-------++,-,+,-0.0107928936298076,1e-06
2021-05-11,spy,-------++-,+,+,0.0026869652267309,1e-06
2021-05-12,cash,------++-+,-,+,-0.0141526813917582,1e-06
2021-05-13,spy,-----++-+-,+,+,0.0078856005043905,1e-06
2021-05-14,spy,----++-+-+,+,+,0.0081556477018389,1e-06
2021-05-17,spy,---++-+-++,+,+,0.0003128971825294,1e-06
2021-05-18,cash,--++-+-+++,-,+,-0.0092832743263196,1e-06
2021-05-19,spy,-++-+-+++-,+,+,0.0096824235570016,1e-06
2021-05-20,spy,++-+-+++-+,+,+,0.0084507311546538,1e-06
2021-05-21,cash,+-+-+++-++,-,+,-0.004629723171222,1e-06
2021-05-24,spy,-+-+++-++-,+,+,0.004384954966938,1e-06
2021-05-25,cash,+-+++-++-+,-,+,-0.0049722751282492,1e-06
2021-05-26,spy,-+++-++-+-,+,+,0.0004775042599441,1e-06
2021-05-27,cash,+++-++-+-+,-,+,-0.002094401919912,1e-06
2021-05-28,cash,++-++-+-+-,-,+,-0.0022091661474321,1e-06
2021-06-01,cash,+-++-+-+--,-,+,-0.0068627537359965,1e-06
2021-06-02,cash,-++-+-+---,-,+,-9.517459710872497e-05,1e-06
2021-06-03,spy,++-+-+----,+,+,0.0022017061067801,1e-06
2021-06-04,spy,+-+-+----+,+,+,0.0043969247855392,1e-06
2021-06-07,cash,-+-+----++,-,+,-0.0009465294965585,1e-06
2021-06-08,cash,+-+----++-,-,+,-0.0019616331474096,1e-06
2021-06-09,cash,-+----++--,-,+,-0.0036154799512676,1e-06
2021-06-10,spy,+----++---,+,+,0.0015367739493474,1e-06
2021-06-11,spy,----++---+,+,+,0.0002592771060761,1e-06
2021-06-14,spy,---++---++,+,+,0.0019556042319511,1e-06
2021-06-15,cash,--++---+++,-,+,-0.0022095867889062,1e-06
2021-06-16,cash,-++---+++-,-,+,-0.0059346242664727,1e-06
2021-06-17,spy,++---+++--,+,+,0.000711427854521,1e-06
2021-06-18,cash,+---+++--+,-,+,-0.0052026731142175,1e-06
2021-06-21,spy,---+++--+-,+,+,0.0097408773452517,1e-06
2021-06-22,spy,--+++--+-+,+,+,0.0053700349655953,1e-06
2021-06-23,cash,-+++--+-++,-,+,-0.0013941641685458,1e-06
2021-06-24,spy,+++--+-++-,+,+,0.0004942254414989,1e-06
2021-06-25,spy,++--+-++-+,+,+,0.0016670379555128,1e-06
2021-06-28,spy,+--+-++-++,+,+,0.000702267910993,1e-06
2021-06-29,cash,--+-++-+++,-,+,-0.0004206615727008,1e-06
2021-06-30,spy,-+-++-+++-,+,+,0.0019896681269567,1e-06
2021-07-01,spy,+-++-+++-+,+,+,0.003637460247522,1e-06
2021-07-02,spy,-++-+++-++,+,+,0.0047489696508926,1e-06
2021-07-06,cash,++-+++-+++,-,+,-0.0019595327260538,1e-06
2021-07-07,spy,+-+++-+++-,+,+,0.0018447350140965,1e-06
2021-07-08,spy,-+++-+++-+,+,+,0.0049909386037827,1e-06
2021-07-09,spy,+++-+++-++,+,+,0.0069127927376447,1e-06
2021-07-12,spy,++-+++-+++,+,+,0.0037893436929893,1e-06
2021-07-13,cash,+-+++-++++,-,+,-0.001489991543726,1e-06
2021-07-14,cash,-+++-++++-,-,+,-0.0026520431602564,1e-06
2021-07-15,cash,+++-++++--,-,+,-0.0001379856924418,1e-06
2021-07-16,cash,++-++++---,-,+,-0.0107107940715506,1e-06
2021-07-19,cash,+-++++----,-,+,-0.0028625758786325,1e-06
2021-07-20,spy,-++++-----,+,+,0.0126386134546618,1e-06
2021-07-21,spy,++++-----+,+,+,0.0051116979085851,1e-06
2021-07-22,spy,+++-----++,+,+,0.0016561651490008,1e-06
2021-07-23,spy,++-----+++,+,+,0.0055312065471339,1e-06
2021-07-26,spy,+-----++++,+,+,0.0038924483043435,1e-06
2021-07-27,cash,-----+++++,-,+,-0.0020458591279857,1e-06
2021-07-28,cash,----+++++-,-,+,-0.0019332380769538,1e-06
2021-07-29,spy,---+++++--,+,+,0.0018871050849075,1e-06
2021-07-30,spy,--+++++--+,+,+,0.0013701584766229,1e-06
2021-08-02,cash,-+++++--++,-,+,-0.0062451742355237,1e-06
2021-08-03,spy,+++++--++-,+,+,0.0061809858589267,1e-06
2021-08-04,cash,++++--++-+,-,+,-0.0018190636117815,1e-06
2021-08-05,spy,+++--++-+-,+,+,0.0034982702754339,1e-06
2021-08-06,spy,++--++-+-+,+,+,0.0008821174518782,1e-06
2021-08-09,cash,+--++-+-++,-,+,-0.0007457997980346,1e-06
2021-08-10,spy,--++-+-++-,+,+,0.0001581693286091,1e-06
2021-08-11,cash,-++-+-++-+,-,+,-9.014587954942738e-05,1e-06
2021-08-12,spy,++-+-++-+-,+,+,0.0033587084684526,1e-06
2021-08-13,spy,+-+-++-+-+,+,+,0.0007406294857515,1e-06
2021-08-16,spy,-+-++-+-++,+,+,0.0054889488855794,1e-06
2021-08-17,cash,+-++-+-+++,-,+,-0.0004501658874691,1e-06
2021-08-18,cash,-++-+-+++-,-,+,-0.0085334993051629,1e-06
2021-08-19,spy,++-+-+++--,+,+,0.008228840920291,1e-06
2021-08-20,spy,+-+-+++--+,+,+,0.0071098614068171,1e-06
2021-08-23,spy,-+-+++--++,+,+,0.0047174186500133,1e-06
2021-08-24,cash,+-+++--+++,-,+,0.0,1e-06
2021-08-25,spy,-+++--+++-,+,+,0.0016511373188833,1e-06
2021-08-26,cash,+++--+++-+,-,+,-0.0052383488167252,1e-06
2021-08-27,spy,++--+++-+-,+,+,0.0070003688428028,1e-06
2021-08-30,spy,+--+++-+-+,+,+,0.0027939990735843,1e-06
2021-08-31,cash,--+++-+-++,-,+,-0.0012607155421292,1e-06
2021-09-01,cash,-+++-+-++-,-,+,-0.0016793569244409,1e-06
2021-09-02,cash,+++-+-++--,-,+,-0.0002867839069796,1e-06
2021-09-03,spy,++-+-++---,+,+,0.0024336819310594,1e-06
2021-09-07,cash,+-+-++---+,-,+,-0.0027611495738857,1e-06
2021-09-08,spy,-+-++---+-,+,+,4.433234940334749e-05,1e-06
2021-09-09,cash,+-++---+-+,-,+,-0.0038162883827769,1e-06
2021-09-10,cash,-++---+-+-,-,+,-0.0124157635629298,1e-06
2021-09-13,cash,++---+-+--,-,+,-0.0045917172095898,1e-06
2021-09-14,cash,+---+-+---,-,+,-0.0088145624665111,1e-06
2021-09-15,spy,---+-+----,+,+,0.0073321258634933,1e-06
2021-09-16,cash,--+-+----+,-,+,-0.0003353167621131,1e-06
2021-09-17,cash,-+-+----+-,-,+,-0.007911578317485,1e-06
2021-09-20,cash,+-+----+--,-,+,-0.0019315588862656,1e-06
2021-09-21,cash,-+----+---,-,+,-0.0066432866116735,1e-06
2021-09-22,spy,+----+----,+,+,0.0041508946434212,1e-06
2021-09-23,spy,----+----+,+,+,0.0075707321269922,1e-06
2021-09-24,spy,---+----++,+,+,0.005595327127226,1e-06
2021-09-27,cash,--+----+++,-,+,-0.0003838732438143,1e-06
2021-09-28,cash,-+----+++-,-,+,-0.0135777506596791,1e-06
2021-09-29,cash,+----+++--,-,+,-0.0017003842694539,1e-06
2021-09-30,cash,----+++---,-,+,-0.0157790343071144,1e-06
2021-10-01,spy,---+++----,+,+,0.0075641077658942,1e-06
2021-10-04,cash,--+++----+,-,+,-0.0100692502345554,1e-06
2021-10-05,spy,-+++----+-,+,+,0.0066474896198808,1e-06
2021-10-06,spy,+++----+-+,+,+,0.0131153004563596,1e-06
2021-10-07,spy,++----+-++,+,+,0.0006158648797883,1e-06
2021-10-08,cash,+----+-+++,-,+,-0.0036862328075622,1e-06
2021-10-11,cash,----+-+++-,-,+,-0.0056501079696491,1e-06
2021-10-12,cash,---+-+++--,-,+,-0.0047054381696318,1e-06
2021-10-13,spy,--+-+++---,+,+,0.0010811833864915,1e-06
2021-10-14,spy,-+-+++---+,+,+,0.0077890442113591,1e-06
2021-10-15,spy,+-+++---++,+,+,0.0025182577114952,1e-06
2021-10-18,spy,-+++---+++,+,+,0.0072527450319834,1e-06
2021-10-19,spy,+++---++++,+,+,0.0038314202291183,1e-06
2021-10-20,spy,++---+++++,+,+,0.0028373168830332,1e-06
2021-10-21,spy,+---++++++,+,+,0.0040286149334361,1e-06
2021-10-22,cash,---+++++++,-,+,-2.209027324859828e-05,1e-06
2021-10-25,spy,--+++++++-,+,+,0.002795608472934,1e-06
2021-10-26,cash,-+++++++-+,-,+,-0.0027122062966866,1e-06
2021-10-27,cash,+++++++-+-,-,+,-0.0054989806079499,1e-06
2021-10-28,spy,++++++-+--,+,+,0.006279400875593,1e-06
2021-10-29,spy,+++++-+--+,+,+,0.0074144052449506,1e-06
2021-11-01,cash,++++-+--++,-,+,-0.0005648039429534,1e-06
2021-11-02,spy,+++-+--++-,+,+,0.0036504121318612,1e-06
2021-11-03,spy,++-+--++-+,+,+,0.007413859783732,1e-06
2021-11-04,spy,+-+--++-++,+,+,0.0033307941364487,1e-06
2021-11-05,cash,-+--++-+++,-,+,-0.0015981929806318,1e-06
2021-11-08,cash,+--++-+++-,-,+,-0.0016393858020821,1e-06
2021-11-09,cash,--++-+++--,-,+,-0.0041336452977297,1e-06
2021-11-10,cash,-++-+++---,-,+,-0.0042097845947119,1e-06
2021-11-11,cash,++-+++----,-,+,-0.0030953815865008,1e-06
2021-11-12,spy,+-+++-----,+,+,0.0046224499463685,1e-06
2021-11-15,cash,-+++-----+,-,+,-0.0025819860337021,1e-06
2021-11-16,spy,+++-----+-,+,+,0.0045595738213463,1e-06
2021-11-17,cash,++-----+-+,-,+,-0.0018336574660181,1e-06
2021-11-18,spy,+-----+-+-,+,+,0.0010442859989583,1e-06
2021-11-19,cash,-----+-+-+,-,+,-0.0015331247749896,1e-06
2021-11-22,cash,----+-+-+-,-,+,-0.0070504942150821,1e-06
2021-11-23,spy,---+-+-+--,+,+,0.0020761123628457,1e-06
2021-11-24,spy,--+-+-+--+,+,+,0.0072522956282845,1e-06
2021-11-26,cash,-+-+-+--++,-,+,-0.0072889975859337,1e-06
2021-11-29,spy,+-+-+--++-,+,+,0.0011420664359517,1e-06
2021-11-30,cash,-+-+--++-+,-,+,-0.013939399223823,1e-06
2021-12-01,cash,+-+--++-+-,-,+,-0.0241313887335377,1e-06
2021-12-02,spy,-+--++-+--,+,+,0.0147981779503885,1e-06
2021-12-03,cash,+--++-+--+,-,+,-0.0125225947510724,1e-06
2021-12-06,spy,--++-+--+-,+,+,0.0058316787618318,1e-06
2021-12-07,spy,-++-+--+-+,+,+,0.0083331433144648,1e-06
2021-12-08,spy,++-+--+-++,+,+,0.0017494704187855,1e-06
2021-12-09,cash,+-+--+-+++,-,+,-0.0038448954746045,1e-06
2021-12-10,spy,-+--+-+++-,+,+,0.0032179937614665,1e-06
2021-12-13,cash,+--+-+++-+,-,+,-0.0076990048669497,1e-06
2021-12-14,spy,--+-+++-+-,+,+,0.0005830162944717,1e-06
2021-12-15,spy,-+-+++-+-+,+,+,0.0154934885584109,1e-06
2021-12-16,cash,+-+++-+-++,-,+,-0.0129504518321847,1e-06
2021-12-17,cash,-+++-+-++-,-,+,-0.0036398932297985,1e-06
2021-12-20,spy,+++-+-++--,+,+,0.0011001583962183,1e-06
2021-12-21,spy,++-+-++--+,+,+,0.0097032606117809,1e-06
2021-12-22,spy,+-+-++--++,+,+,0.0105879422762186,1e-06
2021-12-23,spy,-+-++--+++,+,+,0.0039466796875,1e-06
2021-12-27,spy,+-++--++++,+,+,0.0110155747869439,1e-06
2021-12-28,cash,-++--+++++,-,+,-0.0017792977085816,1e-06
2021-12-29,spy,++--+++++-,+,+,0.0010482619574897,1e-06
2021-12-30,cash,+--+++++-+,-,+,-0.0037034482890731,1e-06
2021-12-31,cash,--+++++-+-,-,+,-0.0014297013968894,1e-06
2022-01-03,spy,-+++++-+--,+,+,0.002960326891132,1e-06
2022-01-04,cash,+++++-+--+,-,+,-0.0034848575257301,1e-06
2022-01-05,cash,++++-+--+-,-,+,-0.0184005338081819,1e-06
2022-01-06,spy,+++-+--+--,+,+,0.0001068366312675,1e-06
2022-01-07,cash,++-+--+--+,-,+,-0.0039748174390851,1e-06
2022-01-10,spy,+-+--+--+-,+,+,0.0060730440554569,1e-06
2022-01-11,spy,-+--+--+-+,+,+,0.0097156006855385,1e-06
2022-01-12,cash,+--+--+-++,-,+,-0.0012086925690644,1e-06
2022-01-13,cash,--+--+-++-,-,+,-0.0162222910745762,1e-06
2022-01-14,spy,-+--+-++--,+,+,0.0076541095006615,1e-06
2022-01-18,cash,+--+-++--+,-,+,-0.0070692131836152,1e-06
2022-01-19,cash,--+-++--+-,-,+,-0.013926188668748,1e-06
2022-01-20,cash,-+-++--+--,-,+,-0.015426997245179,1e-06
2022-01-21,cash,+-++--+---,-,+,-0.0170122690856438,1e-06
2022-01-24,spy,-++--+----,+,+,0.0180774427254147,1e-06
2022-01-25,spy,++--+----+,+,+,0.003255908350017,1e-06
2022-01-26,cash,+--+----++,-,+,-0.016654556901344,1e-06
2022-01-27,cash,--+----++-,-,+,-0.0160179331329002,1e-06
2022-01-28,spy,-+----++--,+,+,0.0214246549139522,1e-06
2022-01-31,spy,+----++--+,+,+,0.0196492013861415,1e-06
2022-02-01,spy,----++--++,+,+,0.0050368766489331,1e-06
2022-02-02,spy,---++--+++,+,+,0.0040614843106819,1e-06
2022-02-03,cash,--++--++++,-,+,-0.0096463155244766,1e-06
2022-02-04,spy,-++--++++-,+,+,0.0052649402293737,1e-06
2022-02-07,cash,++--++++-+,-,+,-0.0050054502705582,1e-06
2022-02-08,spy,+--++++-+-,+,+,0.009424017530819,1e-06
2022-02-09,spy,--++++-+-+,+,+,0.0050964529633968,1e-06
2022-02-10,cash,-++++-+-++,-,+,-0.0044755373555673,1e-06
2022-02-11,cash,++++-+-++-,-,+,-0.0199150266662963,1e-06
2022-02-14,cash,+++-+-++--,-,+,-0.0020458819480608,1e-06
2022-02-15,spy,++-+-++---,+,+,0.0053410746591591,1e-06
2022-02-16,spy,+-+-++---+,+,+,0.0060144920861077,1e-06
2022-02-17,cash,-+-++---++,-,+,-0.0138982980125979,1e-06
2022-02-18,cash,+-++---++-,-,+,-0.007088413054487,1e-06
2022-02-22,cash,-++---++--,-,+,-0.0053717549504061,1e-06
2022-02-23,cash,++---++---,-,+,-0.0247538283280795,1e-06
2022-02-24,spy,+---++----,+,+,0.042041747947013,1e-06
2022-02-25,spy,---++----+,+,+,0.0189474521682178,1e-06
2022-02-28,spy,--++----++,+,+,0.0106474229023747,1e-06
2022-03-01,cash,-++----+++,-,+,-0.01163110853992,1e-06
2022-03-02,spy,++----+++-,+,+,0.0127668885297044,1e-06
2022-03-03,cash,+----+++-+,-,+,-0.0108066605045366,1e-06
2022-03-04,spy,----+++-+-,+,+,0.0009728162773233,1e-06
2022-03-07,cash,---+++-+-+,-,+,-0.0280848000463898,1e-06
2022-03-08,cash,--+++-+-+-,-,+,-0.0080310641923685,1e-06
2022-03-09,spy,-+++-+-+--,+,+,0.0053393915779699,1e-06
2022-03-10,spy,+++-+-+--+,+,+,0.0070056377203978,1e-06
2022-03-11,cash,++-+-+--++,-,+,-0.0188031110080837,1e-06
2022-03-14,cash,+-+-+--++-,-,+,-0.0092423543278563,1e-06
2022-03-15,spy,-+-+--++--,+,+,0.0152465030411072,1e-06
2022-03-16,spy,+-+--++--+,+,+,0.0133289452499517,1e-06
2022-03-17,spy,-+--++--++,+,+,0.0172513458555419,1e-06
2022-03-18,spy,+--++--+++,+,+,0.0148858196659175,1e-06
2022-03-21,spy,--++--++++,+,+,0.0001125676530564,1e-06
2022-03-22,spy,-++--+++++,+,+,0.0083658796682258,1e-06
2022-03-23,cash,++--++++++,-,+,-0.0069589309786226,1e-06
2022-03-24,spy,+--++++++-,+,+,0.0102031389156809,1e-06
2022-03-25,spy,--++++++-+,+,+,0.0033912553570301,1e-06
2022-03-28,spy,-++++++-++,+,+,0.0085165821446446,1e-06
2022-03-29,spy,++++++-+++,+,+,0.0033259397761765,1e-06
2022-03-30,cash,+++++-++++,-,+,-0.0035625497326016,1e-06
2022-03-31,cash,++++-++++-,-,+,-0.0136495660531026,1e-06
2022-04-01,cash,+++-++++--,-,+,-0.0008603033971448,1e-06
2022-04-04,spy,++-++++---,+,+,0.0080991831717375,1e-06
2022-04-05,cash,+-++++---+,-,+,-0.0092043460967674,1e-06
2022-04-06,cash,-++++---+-,-,+,-0.000828001572281,1e-06
2022-04-07,spy,++++---+--,+,+,0.0071365890211095,1e-06
2022-04-08,cash,+++---+--+,-,+,-0.0008929033091376,1e-06
2022-04-11,cash,++---+--+-,-,+,-0.0094345366283788,1e-06
2022-04-12,cash,+---+--+--,-,+,-0.0108106395515621,1e-06
2022-04-13,spy,---+--+---,+,+,0.0120539661530287,1e-06
2022-04-14,cash,--+--+---+,-,+,-0.0129860881672155,1e-06
2022-04-18,spy,-+--+---+-,+,+,0.0026556252571892,1e-06
2022-04-19,spy,+--+---+-+,+,+,0.0163979889315404,1e-06
2022-04-20,cash,--+---+-++,-,+,-0.0049450056078403,1e-06
2022-04-21,cash,-+---+-++-,-,+,-0.023364718390062,1e-06
2022-04-22,cash,+---+-++--,-,+,-0.0248792543683526,1e-06
2022-04-25,spy,---+-++---,+,+,0.0114239766433604,1e-06
2022-04-26,cash,--+-++---+,-,+,-0.0228494487837078,1e-06
2022-04-27,spy,-+-++---+-,+,+,7.189814015675696e-05,1e-06
2022-04-28,spy,+-++---+-+,+,+,0.0130715595964299,1e-06
2022-04-29,cash,-++---+-++,-,+,-0.0273613551738494,1e-06
2022-05-02,spy,++---+-++-,+,+,0.0058485296655264,1e-06
2022-05-03,spy,+---+-++-+,+,+,0.0033011134308813,1e-06
2022-05-04,spy,---+-++-++,+,+,0.028723533547569,1e-06
2022-05-05,cash,--+-++-+++,-,+,-0.0252973514148641,1e-06
2022-05-06,spy,-+-++-+++-,+,+,0.0005837757986181,1e-06
2022-05-09,cash,+-++-+++-+,-,+,-0.0171068688505781,1e-06
2022-05-10,cash,-++-+++-+-,-,+,-0.0133501298594693,1e-06
2022-05-11,cash,++-+++-+--,-,+,-0.0133645017869576,1e-06
2022-05-12,spy,+-+++-+---,+,+,0.0076277095255099,1e-06
2022-05-13,spy,-+++-+---+,+,+,0.0126288973646692,1e-06
2022-05-16,spy,+++-+---++,+,+,0.0002749771202097,1e-06
2022-05-17,spy,++-+---+++,+,+,0.0044031401133908,1e-06
2022-05-18,cash,+-+---++++,-,+,-0.0288476199465613,1e-06
2022-05-19,spy,-+---++++-,+,+,0.0021614851228571,1e-06
2022-05-20,cash,+---++++-+,-,+,-0.0092053276978703,1e-06
2022-05-23,spy,---++++-+-,+,+,0.0104116971597745,1e-06
2022-05-24,spy,--++++-+-+,+,+,0.0033880606738215,1e-06
2022-05-25,spy,-++++-+-++,+,+,0.0128979572024238,1e-06
2022-05-26,spy,++++-+-+++,+,+,0.0166553387694481,1e-06
2022-05-27,spy,+++-+-++++,+,+,0.0180186953924375,1e-06
2022-05-31,cash,++-+-+++++,-,+,-0.0014992023588158,1e-06
2022-06-01,cash,+-+-+++++-,-,+,-0.0134403182054838,1e-06
2022-06-02,spy,-+-+++++--,+,+,0.0194665647973017,1e-06
2022-06-03,cash,+-+++++--+,-,+,-0.0045101488338755,1e-06
2022-06-06,cash,-+++++--+-,-,+,-0.007208617202311,1e-06
2022-06-07,spy,+++++--+--,+,+,0.0187208625743599,1e-06
2022-06-08,cash,++++--+--+,-,+,-0.0065469801730477,1e-06
2022-06-09,cash,+++--+--+-,-,+,-0.019299345207311,1e-06
2022-06-10,cash,++--+--+--,-,+,-0.0128647108666627,1e-06
2022-06-13,cash,+--+--+---,-,+,-0.0127682138359474,1e-06
2022-06-14,cash,--+--+----,-,+,-0.0079076845908543,1e-06
2022-06-15,spy,-+--+-----,+,+,0.0048760518520651,1e-06
2022-06-16,cash,+--+-----+,-,+,-0.0104181149426499,1e-06
2022-06-17,spy,--+-----+-,+,+,0.0009574993203658,1e-06
2022-06-21,spy,-+-----+-+,+,+,0.0085508955619242,1e-06
2022-06-22,spy,+-----+-++,+,+,0.0101721968078326,1e-06
2022-06-23,spy,-----+-+++,+,+,0.0037701328986026,1e-06
2022-06-24,spy,----+-++++,+,+,0.0227582402063097,1e-06
2022-06-27,cash,---+-+++++,-,+,-0.0062907340029901,1e-06
2022-06-28,cash,--+-+++++-,-,+,-0.0245496676835021,1e-06
2022-06-29,cash,-+-+++++--,-,+,-0.002334587054505,1e-06
2022-06-30,spy,+-+++++---,+,+,0.0026844827552643,1e-06
2022-07-01,spy,-+++++---+,+,+,0.0124282789094001,1e-06
2022-07-05,spy,+++++---++,+,+,0.0161753391861351,1e-06
2022-07-06,spy,++++---+++,+,+,0.0029834725396893,1e-06
2022-07-07,spy,+++---++++,+,+,0.0100488034021965,1e-06
2022-07-08,spy,++---+++++,+,+,0.0036151120762757,1e-06
2022-07-11,cash,+---++++++,-,+,-0.0041985100208936,1e-06
2022-07-12,cash,---++++++-,-,+,-0.0073504688363937,1e-06
2022-07-13,spy,--++++++--,+,+,0.0099439626980988,1e-06
2022-07-14,spy,-++++++--+,+,+,0.0115093773698275,1e-06
2022-07-15,spy,++++++--++,+,+,0.0067442613309924,1e-06
2022-07-18,cash,+++++--+++,-,+,-0.0165559312913686,1e-06
2022-07-19,spy,++++--+++-,+,+,0.0160329534207741,1e-06
2022-07-20,spy,+++--+++-+,+,+,0.0058602894127323,1e-06
2022-07-21,spy,++--+++-++,+,+,0.0117465111624606,1e-06
2022-07-22,cash,+--+++-+++,-,+,-0.0096009650078325,1e-06
2022-07-25,cash,--+++-+++-,-,+,-0.0004548140891503,1e-06
2022-07-26,cash,-+++-+++--,-,+,-0.0074903049890398,1e-06
2022-07-27,spy,+++-+++---,+,+,0.0169388970521547,1e-06
2022-07-28,spy,++-+++---+,+,+,0.0104008373520745,1e-06
2022-07-29,spy,+-+++---++,+,+,0.0108199710667772,1e-06
2022-08-01,spy,-+++---+++,+,+,0.0039594162076349,1e-06
2022-08-02,cash,+++---++++,-,+,-0.0025909209308875,1e-06
2022-08-03,spy,++---++++-,+,+,0.0101146101329072,1e-06
2022-08-04,cash,+---++++-+,-,+,-0.0004826162410639,1e-06
2022-08-05,spy,---++++-+-,+,+,0.0093003894071539,1e-06
2022-08-08,cash,--++++-+-+,-,+,-0.0054425280328115,1e-06
2022-08-09,cash,-++++-+-+-,-,+,-0.0021105116554538,1e-06
2022-08-10,spy,++++-+-+--,+,+,0.0028893248450382,1e-06
2022-08-11,cash,+++-+-+--+,-,+,-0.0070923664135355,1e-06
2022-08-12,spy,++-+-+--+-,+,+,0.012013381368347,1e-06
2022-08-15,spy,+-+-+--+-+,+,+,0.0096287318870801,1e-06
2022-08-16,spy,-+-+--+-++,+,+,0.0046057119446923,1e-06
2022-08-17,spy,+-+--+-+++,+,+,0.0017374333263185,1e-06
2022-08-18,spy,-+--+-++++,+,+,0.0024130378396247,1e-06
2022-08-19,cash,+--+-+++++,-,+,-0.0066826586297537,1e-06
2022-08-22,cash,--+-+++++-,-,+,-0.0088717942638805,1e-06
2022-08-23,cash,-+-+++++--,-,+,-0.0013320121121305,1e-06
2022-08-24,spy,+-+++++---,+,+,0.0037854653651283,1e-06
2022-08-25,spy,-+++++---+,+,+,0.0102832569879405,1e-06
2022-08-26,cash,+++++---++,-,+,-0.0335726092612067,1e-06
2022-08-29,spy,++++---++-,+,+,0.0010691015980375,1e-06
2022-08-30,cash,+++---++-+,-,+,-0.0139656173410873,1e-06
2022-08-31,cash,++---++-+-,-,+,-0.0118770787062494,1e-06
2022-09-01,spy,+---++-+--,+,+,0.0089846996555907,1e-06
2022-09-02,cash,---++-+--+,-,+,-0.0200859612507266,1e-06
2022-09-06,cash,--++-+--+-,-,+,-0.0060285276823222,1e-06
2022-09-07,spy,-++-+--+--,+,+,0.0188254136244578,1e-06
2022-09-08,spy,++-+--+--+,+,+,0.0126204255279736,1e-06
2022-09-09,spy,+-+--+--++,+,+,0.0095843868568757,1e-06
2022-09-12,spy,-+--+--+++,+,+,0.0053574109495231,1e-06
2022-09-13,cash,+--+--++++,-,+,-0.021725557475736,1e-06
2022-09-14,spy,--+--++++-,+,+,0.0003295684904053,1e-06
2022-09-15,cash,-+--++++-+,-,+,-0.0072271895349307,1e-06
2022-09-16,spy,+--++++-+-,+,+,0.0036965243296921,1e-06
2022-09-19,spy,--++++-+-+,+,+,0.0164547111040998,1e-06
2022-09-20,cash,-++++-+-++,-,+,-0.0025190911204831,1e-06
2022-09-21,cash,++++-+-++-,-,+,-0.0225841626322749,1e-06
2022-09-22,cash,+++-+-++--,-,+,-0.0062668899987058,1e-06
2022-09-23,cash,++-+-++---,-,+,-0.007096914189999,1e-06
2022-09-26,cash,+-+-++----,-,+,-0.0057313012268414,1e-06
2022-09-27,cash,-+-++-----,-,+,-0.012607967690274,1e-06
2022-09-28,spy,+-++------,+,+,0.0168779675450695,1e-06
2022-09-29,cash,-++------+,-,+,-0.0109593223751479,1e-06
2022-09-30,cash,++------+-,-,+,-0.0127694728387641,1e-06
2022-10-03,spy,+------+--,+,+,0.015315162803104,1e-06
2022-10-04,spy,------+--+,+,+,0.0149570553585106,1e-06
2022-10-05,spy,-----+--++,+,+,0.0099091607817547,1e-06
2022-10-06,cash,----+--+++,-,+,-0.0064426360194197,1e-06
2022-10-07,cash,---+--+++-,-,+,-0.0167493093078985,1e-06
2022-10-10,cash,--+--+++--,-,+,-0.0108253723868233,1e-06
2022-10-11,cash,-+--+++---,-,+,-0.0013957124096415,1e-06
2022-10-12,cash,+--+++----,-,+,-0.0044951163100801,1e-06
2022-10-13,spy,--+++-----,+,+,0.0479940728379216,1e-06
2022-10-14,cash,-+++-----+,-,+,-0.029629584240525,1e-06
2022-10-17,spy,+++-----+-,+,+,0.0077195612296569,1e-06
